, , config1 , , , , , , , , , , , , , config3 , , , , , , , , , , , , , config20 , , , , , , , , , , , , , config16 , , , , , , , , , , , , , config17 , , , , , , , , , , , , , config21 , , , , , , , , , , , , , config23 , , , , , , , , , , , , , config19 , , , , , , , , , , , , , config18 , , , , , , , , , , , , 
instance , , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%)
s250r10 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.727599 , 34.707103 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 6.642796 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.407609 , 9.431750 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 2.060818 , 41.222973 , 98.444382 , 0.144835 , , 1.000000 , 1.000000 , 1.000000 , 28.571429 , 28.571429 , 0.000000 , 0.000000 , 0.000000 , 53.827933 , 10.184110 , 98.511015 , 0.075273 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.407609 , 16.372681 , 98.532249 , 0.231384 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 13.573282 , 98.532249 , 0.074687 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 68.936518 , 20.432579 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 68.936518 , 20.709232 , 0.000000 , 0.000000
satellites2-40 , , 1.000000 , 1.000000 , 283.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 480.473088 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 81.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 213.661880 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 115.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 192.717044 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 84.800000 , 15.384615 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 216.121568 , 83.859690 , 0.128190 , , 1.000000 , 1.000000 , 0.000000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 46.411869 , 60.071670 , 0.125277 , , 1.000000 , 1.000000 , 34.200000 , 28.571429 , 28.571429 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 327.897153 , 92.192052 , 0.330964 , , 1.000000 , 1.000000 , 14.000000 , 28.571429 , 28.571429 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 177.965875 , 92.192052 , 0.177136 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.239294 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.297444 , 0.000000 , 0.000000
satellites2-60-fs , , 1.000000 , 1.000000 , 27.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 55.932197 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 16.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 77.139549 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 13.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 287.248044 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 90.200000 , 15.384615 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 44.621121 , 84.279222 , 0.189372 , , 1.000000 , 1.000000 , 0.000000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 30.443867 , 57.134949 , 0.125277 , , 1.000000 , 1.000000 , 19.200000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 95.512760 , 87.314998 , 0.821583 , , 1.000000 , 1.000000 , 0.000000 , 16.666667 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 94.731747 , 87.314998 , 0.125277 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.501518 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.475825 , 0.000000 , 0.000000
savsched1 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 70.328185 , 878.870564 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.973838 , 4.520432 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 80.941763 , 7.088149 , 0.000000 , 0.000000 , , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 100.000000 , 100.000000 , 100.000000 , 100.000000 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 98.973838 , 4.231803 , 0.770384 , 0.185177 , , 1.000000 , 1.000000 , 1.000000 , 30.000000 , 30.000000 , 0.000000 , 0.000000 , 0.000000 , 76.118901 , 12.084843 , 95.727077 , 12.090009 , , 1.000000 , 1.000000 , 0.000000 , 30.000000 , 30.000000 , 0.000000 , 0.000000 , 0.000000 , 98.959874 , 9.246536 , 95.727077 , 0.350175 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.122049 , 1.190543 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.122049 , 1.214406 , 0.000000 , 0.000000
sct2 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 86.381368 , 0.135388 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.055341 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.073752 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 25.524129 , 0.181812 , 57.834646 , 5.267717 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.080335 , 84.488189 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.068251 , 6.850394 , 1.299213 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.071053 , 6.850394 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.043088 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.043445 , 0.000000 , 0.000000
seymour , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.625630 , 0.919279 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.625630 , 0.917193 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.131951 , 0.091266 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.739622 , 1.517750 , 64.358601 , 25.320700 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.739622 , 1.458678 , 64.358601 , 25.320700 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 60.094340 , 0.111761 , 64.358601 , 64.285714 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.739622 , 0.868783 , 64.358601 , 25.320700 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.169096 , 0.016530 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.169096 , 0.016154 , 0.000000 , 0.000000
seymour1 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 4.377199 , 1.141151 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 3.705731 , 0.081964 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 19.135213 , 0.073445 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 2.093973 , 3.581810 , 29.933481 , 18.181818 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 4.362339 , 0.100480 , 40.354767 , 18.669623 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 18.975705 , 0.091780 , 40.354767 , 40.133038 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 4.362339 , 0.101932 , 40.354767 , 18.669623 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.410707 , 0.016240 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.410707 , 0.016645 , 0.000000 , 0.000000
sing326 , , 1.000000 , 1.000000 , 1.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 48.021603 , 5.070495 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.359918 , 2.778456 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 16.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 68.686463 , 6.642425 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.200000 , 85.714286 , 85.714286 , 0.000000 , 0.000000 , 0.000000 , 56.177546 , 9.071730 , 89.745064 , 15.847038 , , 1.000000 , 1.000000 , 0.000000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 98.383137 , 2.819543 , 55.821045 , 9.420145 , , 1.000000 , 1.000000 , 15.600000 , 92.857143 , 92.857143 , 0.000000 , 0.000000 , 0.000000 , 68.624820 , 11.528237 , 89.782554 , 26.756311 , , 1.000000 , 1.000000 , 0.000000 , 92.857143 , 92.857143 , 0.000000 , 0.000000 , 0.000000 , 98.399017 , 6.780736 , 89.782554 , 9.412647 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.169678 , 1.232613 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.169678 , 1.244248 , 0.000000 , 0.000000
sing44 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 21.286147 , 5.320676 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.421390 , 2.778886 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 13.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.213176 , 7.179959 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 71.428571 , 71.428571 , 0.000000 , 0.000000 , 0.000000 , 17.159076 , 10.390334 , 89.153111 , 17.099991 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 98.103962 , 2.890970 , 50.624943 , 10.155317 , , 1.000000 , 1.000000 , 13.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.213176 , 11.821393 , 89.318537 , 27.990534 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.421390 , 7.679352 , 89.318537 , 10.155317 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.288931 , 1.406745 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.288931 , 1.499062 , 0.000000 , 0.000000
snp-02-004-104 , , 1.000000 , 1.000000 , 4.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 15.262163 , 6.224894 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 3.615402 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 4.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 21.451197 , 4.481854 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 11.111111 , 11.111111 , 0.000000 , 0.000000 , 0.000000 , 23.182950 , 9.657122 , 1.197605 , 1.197605 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 4.929681 , 34.131737 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 4.963561 , 2.395210 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 5.082329 , 2.395210 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 0.397072 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 23.543248 , 0.419732 , 0.000000 , 0.000000
sorrell3 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.250000 , 2.941655 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.500000 , 1.727967 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.250000 , 2.901676 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 75.000000 , 2.571245 , 0.195312 , 0.195312 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.500000 , 1.852107 , 81.640625 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 71.250000 , 3.575554 , 55.175781 , 0.253906 , , 1.000000 , 1.000000 , 0.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 87.500000 , 2.992231 , 55.175781 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.379678 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.398443 , 0.000000 , 0.000000
sp150x300d , , 1.000000 , 1.000000 , 3.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.816901 , 0.012199 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 3.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.867470 , 0.011934 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.000000 , 0.011056 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 3.000000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 14.601852 , 0.015965 , 56.000000 , 13.666667 , , 1.000000 , 1.000000 , 3.000000 , 12.500000 , 12.500000 , 0.000000 , 0.000000 , 0.000000 , 17.857143 , 0.015767 , 56.000000 , 14.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 77.000000 , 0.011709 , 70.666667 , 70.666667 , , 1.000000 , 1.000000 , 3.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.867470 , 0.012960 , 70.666667 , 14.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.845638 , 0.010469 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 76.845638 , 0.011878 , 0.000000 , 0.000000
sp97ar , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 27.657526 , 1.518802 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 64.488636 , 1.196703 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.464078 , 0.859436 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 20.132788 , 1.390332 , 1.021204 , 0.611304 , , 1.000000 , 1.000000 , 1.000000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 60.830681 , 1.078498 , 2.737395 , 0.340401 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 98.470185 , 1.342216 , 99.531948 , 8.424934 , , 1.000000 , 1.000000 , 1.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 63.994600 , 1.560821 , 99.531948 , 0.374442 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 94.262351 , 1.196055 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 94.262351 , 1.204061 , 0.000000 , 0.000000
sp98ar , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 27.596329 , 1.810541 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 56.441683 , 1.400925 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 98.084620 , 1.325593 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 21.428571 , 21.428571 , 0.000000 , 0.000000 , 0.000000 , 30.993025 , 2.553978 , 97.925091 , 0.666888 , , 1.000000 , 1.000000 , 1.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 46.282653 , 1.355201 , 5.608220 , 0.239973 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 98.083144 , 1.910052 , 98.932715 , 5.999337 , , 1.000000 , 1.000000 , 1.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 56.140723 , 1.957315 , 98.932715 , 0.262512 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 78.103178 , 1.009190 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 78.103178 , 1.014884 , 0.000000 , 0.000000
splice1k1 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 96.192893 , 67.989722 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 15.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.390863 , 92.292365 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.289340 , 3.072669 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 96.192893 , 239.526139 , 99.907749 , 0.584256 , , 1.000000 , 1.000000 , 20.400000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 98.578680 , 49.718521 , 48.154982 , 0.313653 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3.210387 , 7.626076 , 7.626076 , , 1.000000 , 1.000000 , 0.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 3.252393 , 7.626076 , 7.626076 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.622914 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.623044 , 0.000000 , 0.000000
square41 , , 1.000000 , 0.600000 , 4.400000 , 100.000000 , 100.000000 , 0.009106 , 0.016043 , 0.218530 , 23.439112 , 2985.246574 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 14.917048 , 1577.922753 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.107674 , 10.914216 , 0.000000 , 0.000000 , , 1.000000 , 0.400000 , 97.000000 , 66.666667 , 16.666667 , 0.014623 , 0.018030 , 0.297265 , 13.651316 , 2771.988075 , 38.268727 , 0.028940 , , 1.000000 , 1.000000 , 88.800000 , 33.333333 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 6.250000 , 607.674471 , 38.234963 , 0.027333 , , 1.000000 , 1.000000 , 25.600000 , 46.666667 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 89.673557 , 1166.878242 , 34.354069 , 0.234416 , , 1.000000 , 1.000000 , 5.800000 , 53.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 24.309463 , 858.956676 , 34.745727 , 0.032156 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.888889 , 14.142008 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.888889 , 14.478644 , 0.000000 , 0.000000
square47 , , 1.000000 , 0.200000 , 2.000000 , 100.000000 , 100.000000 , 0.012348 , 0.020523 , 0.351047 , 5.882353 , 3265.038031 , 0.000000 , 0.000000 , , 1.000000 , 0.400000 , 2.000000 , 100.000000 , 100.000000 , 0.009433 , 0.015743 , 0.286646 , 21.531100 , 3600.000000 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.275690 , 21.592541 , 0.000000 , 0.000000 , , 0.000000 , 0.000000 , 93.400000 , -1.000000 , 20.000000 , 0.016679 , 0.020954 , 0.381985 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 93.600000 , -1.000000 , 20.000000 , 0.016812 , 0.020909 , 0.365148 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 1.000000 , 1.000000 , 7.000000 , 86.666667 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 91.629785 , 2274.506959 , 36.774717 , 0.202765 , , 1.000000 , 1.000000 , 5.800000 , 86.666667 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 38.099234 , 2274.163648 , 36.863992 , 0.028214 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 89.677419 , 27.727036 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 89.677419 , 27.581978 , 0.000000 , 0.000000
